"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1384,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11347,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5048,"Democratic","","","Unknown","Unknown","","","","","","",""
1079,"Democratic","","","Unknown","Unknown","","","","","","",""
11482,"Democratic","","","Unknown","Unknown","","","","","","",""
12577,"Democratic","Eastern Orthodox","","Unknown","Unknown","","","","","","",""
3265,"Democratic","","","Unknown","Unknown","","","","","","",""
5099,"Republican","","","Unknown","Unknown","","","","","","",""
11461,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
12139,"Democratic","","","Unknown","Unknown","","","","","","",""
6491,"Democratic","","","Unknown","Unknown","","","","","","",""
4740,"Democratic","","","Unknown","Unknown","","","","","","",""
13494,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
8029,"Democratic","Christian","","Unknown","Yes","","","","","","",""
2392,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7532,"Republican","","","Unknown","Unknown","","","","","","",""
4834,"Democratic","","","Unknown","Unknown","","","","","","",""
1575,"Republican","Eastern Orthodox","","Unknown","Unknown","","","","","","",""
14004,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7836,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
8634,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5527,"Republican","","","Unknown","Yes","","","","","","",""
214,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10133,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5066,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
9284,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
12525,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4497,"Republican","","","Unknown","Unknown","","","","","","",""
13421,"Republican","","","Unknown","Unknown","","","","","","",""
1388,"Republican","Christian","","Unknown","Unknown","","","","","","",""
4297,"Non-Partisan","","","Unknown","Yes","","","","","","",""
1405,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
5823,"Republican","Protestant","","Yes","Yes","","","","","","",""
8269,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
10367,"Republican","","","Unknown","Unknown","","","","","","",""
8550,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3032,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
4803,"Democratic","","","Unknown","Unknown","","","","","","",""
3995,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1505,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2885,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7606,"Republican","Christian","","Unknown","Unknown","","","","","","",""
4543,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
11961,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14885,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14924,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
6092,"Democratic","Catholic","","Unknown","Yes","","","","","","",""
3854,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
13385,"Democratic","","","Unknown","Unknown","","","","","","",""
8360,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
4214,"Democratic","","","Unknown","Unknown","","","","","","",""
12516,"Democratic","","","Unknown","Unknown","","","","","","",""
5769,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5844,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14642,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12024,"Republican","","","Yes","Unknown","","","","","","",""
10153,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14513,"Democratic","Christian","","Unknown","Unknown","","","","","","",""
6973,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13396,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2770,"Democratic","","","Yes","Unknown","","","","","","",""
5321,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4190,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2942,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1358,"Republican","Protestant","","Unknown","Unknown","","","","","Liberal","",""
7954,"Republican","","","Unknown","Unknown","","","","","","",""
6622,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
9640,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
14032,"Republican","Protestant","","Unknown","Unknown","","Oppose","","","Conservative","",""
14910,"Democratic","","","Yes","Unknown","","","Support","","","",""
2050,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
9368,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6578,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8277,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10952,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13051,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
662,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6073,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
10841,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10745,"Democratic","","","Yes","Unknown","","","","","","",""
4685,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13786,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
8177,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
11788,"Democratic","","","Unknown","Unknown","","","","","","",""
9292,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
760,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
10958,"Non-Partisan","","","Yes","Unknown","","","","","","",""
8310,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5260,"Democratic","Protestant","","Unknown","Unknown","","","","","","","Yes"
14814,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6035,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
9334,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
14539,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
8839,"Republican","","","Unknown","Unknown","","","","","","",""
12808,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7238,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14669,"Democratic","","","Unknown","Unknown","","","","","","",""
387,"Democratic","","","Unknown","Unknown","","Oppose","","","Conservative","",""
2192,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
11396,"Democratic","Protestant","","Yes","Unknown","","Support","","Oppose","","",""
13783,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2644,"Democratic","","","Yes","Unknown","","","","","","",""
5417,"Republican","Greek Orthodox","Yes","Unknown","Unknown","","","","","","",""
12427,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14496,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8689,"Democratic","","","Yes","Unknown","","","","","","",""
10048,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5399,"Republican","Catholic","","Unknown","Unknown","","","","","Liberal","",""
7466,"Republican","","","Unknown","Unknown","","","","","","",""
316,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
4896,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4335,"Democratic","","","Unknown","Unknown","","","","","","",""
6977,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
9178,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8877,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14545,"Democratic","","","Unknown","Unknown","","","","","","",""
2473,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8762,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1430,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13720,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
6008,"Republican","","","Unknown","Unknown","","","","","","",""
7129,"Republican","","","Unknown","Unknown","","","","","","",""
2343,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2225,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3390,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14942,"Democratic","","","Yes","Unknown","","","","","","",""
1858,"Republican","","","Unknown","Unknown","","","","","","",""
10163,"Republican","","","Unknown","Yes","","","","","","",""
12561,"Republican","","","Yes","Unknown","","","","","","",""
4273,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1399,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14962,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
8862,"Democratic","","","Yes","Unknown","","","","","","",""
12533,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5880,"Republican","","","Unknown","Unknown","","","","","","",""
10495,"Democratic","","","Yes","Unknown","","","","","","",""
1837,"Democratic","","","Unknown","Unknown","","","","","","",""
8290,"Democratic","Protestant","","Unknown","Unknown","","","","","","","Yes"
8453,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","Liberal","",""
1199,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
12872,"Democratic","","","Unknown","Unknown","","","","","","",""
10330,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3464,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
12175,"Democratic","","","Unknown","Unknown","","","","","","",""
4480,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1580,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3740,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
13420,"Republican","Protestant","","Yes","Unknown","","","","","","",""
10464,"Democratic","","","Unknown","Unknown","","","","","","",""
13844,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8344,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
12178,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5934,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
7212,"Democratic","","","Yes","Unknown","","","","","","",""
9100,"Democratic","","","Unknown","Unknown","","","","","","",""
10873,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
5648,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
12378,"Democratic","","","Unknown","Unknown","","","","","","",""
8621,"Democratic","","","Yes","Unknown","","","","","","",""
1153,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
1449,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13300,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
13847,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12970,"Democratic","Buddhist","","Unknown","Unknown","","","","","","",""
14000,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2955,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
491,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2208,"Democratic","","","Unknown","Unknown","","","","","","",""
12033,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
9200,"Republican","","","Unknown","Unknown","","","","","","",""
1326,"Republican","","","Unknown","Unknown","","","","","","",""
10962,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
484,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1695,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
11061,"Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
14758,"Republican","","","Unknown","Unknown","","","","","","",""
1526,"Republican","Jewish","","Yes","Yes","","","","","","",""
3440,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7999,"Democratic","","","Unknown","Unknown","","","","","","",""
8028,"Republican","","","Unknown","Unknown","","","","","","",""
4859,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
7806,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6160,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13235,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
8583,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13508,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11778,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5773,"Republican","","","Unknown","Unknown","","","","","","",""
309,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3162,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3807,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1300,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
