"Category..Tab.Name.","State","Code","Location","Zip","Sq..Feet","Year.Opened","Type","Full.Description.of.Operation","cleanZip","country","zip","city","state","stateAbb","county","lat","lon","ZIP","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP","dupeLocation","retailer"
"US FC/DC Network","Illinois","STL4","3050 Gateway Commerce Center Drive South, Edwardsville,
 Illinois, USA, 62025-2815","62025","717000","Sep-2016","Large Non-Sortable","Large Non-Sortable",62025,"US",62025,"Edwardsville","Illinois","IL","Madison",38.805,-89.9637,62025,"Madison County","location_ IL",17119,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","STL7 / STL7","3931 Lakeview Corporate Dr, Edwardsville, Illinois, USA, 62025-2801","62025","769500","Sep-2016","QD Fulfillment Center","STL7 is a Quick Deploy (QD) Fulfillment Center which is a hybrid small sortable FC, Print on Demand Book facility, Amazon Fresh facility",62025,"US",62025,"Edwardsville","Illinois","IL","Madison",38.805,-89.9637,62025,"Madison County","location_ IL",17119,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","MDW6","1125 W Remington Blvd, Romeoville, Illinois, USA, 60446- 6529","60446","767000","Oct-2016","Large Non-Sortable","Large Non-Sortable",60446,"US",60446,"Romeoville","Illinois","IL","Will",41.6404,-88.0696,60446,"Will County","location_ IL",17197,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","MDW7","6605 W. Monee Manhattan Road, Monee. Illinois, USA, 60449-9668","60449","856600","Aug-2017","Small Sortable","Small Sortable",60449,"US",60449,"Monee","Illinois","IL","Will",41.4191,-87.7748,60449,"Cook County","location_ IL",17031,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","MDW7","6605 W. Monee Manhattan Road, Monee. Illinois, USA, 60449-9668","60449","856600","Aug-2017","Small Sortable","Small Sortable",60449,"US",60449,"Monee","Illinois","IL","Will",41.4191,-87.7748,60449,"Will County","location_ IL",17197,"H1",TRUE,"amzn"
"US FC/DC Network","Illinois","ORF4","25810 S. Ridgeland Ave., Monee, Illinois, USA, 60449","60449","153400","Jul-2019","Make on Demand","Make on Demand",60449,"US",60449,"Monee","Illinois","IL","Will",41.4191,-87.7748,60449,"Cook County","location_ IL",17031,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","ORF4","25810 S. Ridgeland Ave., Monee, Illinois, USA, 60449","60449","153400","Jul-2019","Make on Demand","Make on Demand",60449,"US",60449,"Monee","Illinois","IL","Will",41.4191,-87.7748,60449,"Will County","location_ IL",17197,"H1",TRUE,"amzn"
"US FC/DC Network","Illinois","MDW8","1750 Bridge Drive. Waukegan, Illinois, USA, 60085","60085","626800","Jul-2017","Large Non-Sortable","Large Non-Sortable",60085,"US",60085,"Waukegan","Illinois","IL","Lake",42.3542,-87.8651,60085,"Lake County","location_ IL",17097,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","MDW9","2865 Duke Parkway, Aurora, Illinois, USA, 60563","60563","1000000","2018","Small Sortable","Small Sortable",60563,"US",60563,"Naperville","Illinois","IL","DuPage",41.7895,-88.169,60563,"DuPage County","location_ IL",17043,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","","1925 Busse Rd., Elk Grove Village, Illinois, USA, 60007","60007","208400","2017","Specialty Electronics","Specialty Electronics. Kindle Chicago Vendor Flex. ",60007,"US",60007,"Elk Grove Village","Illinois","IL","Cook",42.0076,-87.9931,60007,"Cook County","location_ IL",17031,"H1",FALSE,"amzn"
"US FC/DC Network","Illinois","","1925 Busse Rd., Elk Grove Village, Illinois, USA, 60007","60007","208400","2017","Specialty Electronics","Specialty Electronics. Kindle Chicago Vendor Flex. ",60007,"US",60007,"Elk Grove Village","Illinois","IL","Cook",42.0076,-87.9931,60007,"DuPage County","location_ IL",17043,"H1",TRUE,"amzn"
"US FC/DC Network","Illinois","PIL1","801 Midpoint Road, Minooka, Illinois, USA, 60047","60047","","2017","Seasonal Supplemental","Amazon uses a potion of this space as a seasonal facility",60047,"US",60047,"Lake Zurich","Illinois","IL","Lake",42.2165,-88.0769,60047,"Lake County","location_ IL",17097,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","IND1","4255 Anson Blvd , Whitestown, Indiana, USA, 46075-4412","46075","1100000","Aug-2008","Large & Small Sortable","Large & Small Sortable. Expanded by 400,000 sq ft in February, 2011. 2,500 associates",46075,"US",46075,"Whitestown","Indiana","IN","Boone",40,-86.3507,46075,"Boone County","location_ IN",18011,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","IND2 / IND3","715 & 717 Airtech Parkway, Plainfield. Hendricks County, Indiana, USA, 46168","46168","947300","Oct-2008","Large Non-Sortable, BISS/Small Parts","IND2 is Large Non-Sortable. IND3 is BISS/Small Parts",46168,"US",46168,"Plainfield","Indiana","IN","Hendricks",39.6893,-86.3919,46168,"Hendricks County","location_ IN",18063,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","IND4 / IND8","710 South Girls School Road, Indianapolis, Indiana, USA, 46231-1132","46231","902900","Jun-2011","Small Sortable, Returns","IND4 is a Small Sortable maily for shoes and VNA Soft Lines Fulfillment Center. IND8 is a Returns Center",46231,"US",46231,"Indianapolis","Indiana","IN","Marion",39.7038,-86.3029,46231,"Hendricks County","location_ IN",18063,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","IND4 / IND8","710 South Girls School Road, Indianapolis, Indiana, USA, 46231-1132","46231","902900","Jun-2011","Small Sortable, Returns","IND4 is a Small Sortable maily for shoes and VNA Soft Lines Fulfillment Center. IND8 is a Returns Center",46231,"US",46231,"Indianapolis","Indiana","IN","Marion",39.7038,-86.3029,46231,"Marion County","location_ IN",18097,"H6",TRUE,"amzn"
"US FC/DC Network","Indiana","IND5","800 South Perry Road, Plainfield, Hendricks County, Indiana, USA, 46168-7937","46168","925800","Aug-2011","Large Non-Sortable","Large Non-Sortable. Specialty Facility for HazMat merchandise ",46168,"US",46168,"Plainfield","Indiana","IN","Hendricks",39.6893,-86.3919,46168,"Hendricks County","location_ IN",18063,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","IND7","9101 Orly Drive, Indianapolis, Indiana, USA, 46241-9605","46241","695300","Sep-2016","Supplemental Fulfillment Center","Supplemental Fulfillment Center set up inside of an existing Pepsi building near the IND airport. IND7 stows sortable case transshipped from IXD (cross dock) facilities, and then ships trans-out to nearby FCs",46241,"US",46241,"Indianapolis","Indiana","IN","Marion",39.7096,-86.2614,46241,"Marion County","location_ IN",18097,"H6",FALSE,"amzn"
"US FC/DC Network","Indiana","PIN1","6161 Decatur Blvd., Indianapolis, Indiana, USA, 46241","46241","","Sep-2017","Seasonal Supplemental","Amazon uses a portion of this space as a seasonal facility",46241,"US",46241,"Indianapolis","Indiana","IN","Marion",39.7096,-86.2614,46241,"Marion County","location_ IN",18097,"H6",FALSE,"amzn"
"US FC/DC Network","Indiana","SDF8","900 Patrol Road, Jeffersonville, Clark County, Indiana, USA, 47130-7761","47130","1000000","Oct-2012","Specialty Fulfillment Center","Specialty Fulfillment Center for apparel (90%0, shoes, watches, and jewelry ",47130,"US",47130,"Jeffersonville","Indiana","IN","Clark",38.3078,-85.7359,47130,"Clark County","location_ IN",18019,"H1",FALSE,"amzn"
"US FC/DC Network","Indiana","XUSE","5460 Industrial Court Suite 300, Whitestown, Indiana, USA,
 46075","46075","624000","Oct-2013","Large Non-Sortable","Large Non-Sortable ",46075,"US",46075,"Whitestown","Indiana","IN","Boone",40,-86.3507,46075,"Boone County","location_ IN",18011,"H1",FALSE,"amzn"
"US FC/DC Network","Kansas","MKC4","19535 Waverly Rd, Gardner (Edgerton), Kansas, USA, 66030","66030","822100","2016","Large Non-Sortable","Large Non-sortable. Inland port facility. Employs 1000 associates",66030,"US",66030,"Gardner","Kansas","KS","Johnson",38.8075,-94.9157,66030,"Johnson County","location_ KS",20091,"H1",FALSE,"amzn"
"US FC/DC Network","Kansas","MKC4","19535 Waverly Rd, Gardner (Edgerton), Kansas, USA, 66030","66030","822100","2016","Large Non-Sortable","Large Non-sortable. Inland port facility. Employs 1000 associates",66030,"US",66030,"Gardner","Kansas","KS","Johnson",38.8075,-94.9157,66030,"Miami County","location_ KS",20121,"H1",TRUE,"amzn"
"US FC/DC Network","Kansas","MKC6","6925 Riverview Ave., Kansas City, Kansas, USA, 66102-3047","66102","856000","Jul-2017","Small Sortable","Small Sortable",66102,"US",66102,"Kansas City","Kansas","KS","Wyandotte",39.1132,-94.6693,66102,"Wyandotte County","location_ KS",20209,"H6",FALSE,"amzn"
"US FC/DC Network","Kentucky","CVG8","7968 Kentucky Dr, Suites 2-3, Florence, Kentucky, USA, 41042","41042","172100","Jul-2015","Amazon UNO","Amazon UNO. Specialty: Small and light-weight products ",41042,"US",41042,"Florence","Kentucky","KY","Boone",38.9941,-84.642,41042,"Boone County","location_ KY",21015,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","CVG8","7968 Kentucky Dr, Suites 2-3, Florence, Kentucky, USA, 41042","41042","172100","Jul-2015","Amazon UNO","Amazon UNO. Specialty: Small and light-weight products ",41042,"US",41042,"Florence","Kentucky","KY","Boone",38.9941,-84.642,41042,"Kenton County","location_ KY",21117,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","CVG1","1155 Worldwide Blvd., Hebron, Kentucky, USA, 41048-8648","41048","484000","Jun-2005","Specialty Fulfillment Center","Specialty Fulfillment Center for Endless.com, Myhabit, and Amazon Apparel",41048,"US",41048,"Hebron","Kentucky","KY","Boone",39.0755,-84.7007,41048,"Boone County","location_ KY",21015,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","CVG2","1600 Worldwide Blvd., Hebron. Kentucky, USA, 41048","41048","543000","Dec-2005","Non-Sortable, Non-Sortable Returns","Non-Sortable, Non-Sortable Returns",41048,"US",41048,"Hebron","Kentucky","KY","Boone",39.0755,-84.7007,41048,"Boone County","location_ KY",21015,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","LEX1 / LEX3","1850 Mercer Drive, Lexington, Kentucky, USA. 40511","40511","650000","Nov-2000","Small Sortable, Printing Make on Demand","LEX1 is small sortable. LEX3 is Printing Make on Demand. Also used for dry grocery distribution",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Bourbon County","location_ KY",21017,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","LEX1 / LEX3","1850 Mercer Drive, Lexington, Kentucky, USA. 40511","40511","650000","Nov-2000","Small Sortable, Printing Make on Demand","LEX1 is small sortable. LEX3 is Printing Make on Demand. Also used for dry grocery distribution",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Fayette County","location_ KY",21067,"H6",TRUE,"amzn"
"US FC/DC Network","Kentucky","LEX1 / LEX3","1850 Mercer Drive, Lexington, Kentucky, USA. 40511","40511","650000","Nov-2000","Small Sortable, Printing Make on Demand","LEX1 is small sortable. LEX3 is Printing Make on Demand. Also used for dry grocery distribution",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Scott County","location_ KY",21209,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","LEX2","172 Trade St., Lexington, Kentucky, USA, 40511","40511","380000","Jun-2006","Warehouse Deals, Returns Center ","Warehouse Deals and Returns Center",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Bourbon County","location_ KY",21017,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","LEX2","172 Trade St., Lexington, Kentucky, USA, 40511","40511","380000","Jun-2006","Warehouse Deals, Returns Center ","Warehouse Deals and Returns Center",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Fayette County","location_ KY",21067,"H6",TRUE,"amzn"
"US FC/DC Network","Kentucky","LEX2","172 Trade St., Lexington, Kentucky, USA, 40511","40511","380000","Jun-2006","Warehouse Deals, Returns Center ","Warehouse Deals and Returns Center",40511,"US",40511,"Lexington","Kentucky","KY","Fayette",38.0932,-84.5007,40511,"Scott County","location_ KY",21209,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","SDF1","1050 South Columbia Avenue , Campbellsville, Kentucky. USA. 42718-2454","42718","770000","May-1999","Large Sortable","Large Sortable. Expanded from 570000 sq ft in 1999",42718,"US",42718,"Campbellsville","Kentucky","KY","Taylor",37.3466,-85.3508,42718,"Adair County","location_ KY",21001,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","SDF1","1050 South Columbia Avenue , Campbellsville, Kentucky. USA. 42718-2454","42718","770000","May-1999","Large Sortable","Large Sortable. Expanded from 570000 sq ft in 1999",42718,"US",42718,"Campbellsville","Kentucky","KY","Taylor",37.3466,-85.3508,42718,"Green County","location_ KY",21087,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","SDF1","1050 South Columbia Avenue , Campbellsville, Kentucky. USA. 42718-2454","42718","770000","May-1999","Large Sortable","Large Sortable. Expanded from 570000 sq ft in 1999",42718,"US",42718,"Campbellsville","Kentucky","KY","Taylor",37.3466,-85.3508,42718,"Larue County","location_ KY",21123,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","SDF1","1050 South Columbia Avenue , Campbellsville, Kentucky. USA. 42718-2454","42718","770000","May-1999","Large Sortable","Large Sortable. Expanded from 570000 sq ft in 1999",42718,"US",42718,"Campbellsville","Kentucky","KY","Taylor",37.3466,-85.3508,42718,"Marion County","location_ KY",21155,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","SDF1","1050 South Columbia Avenue , Campbellsville, Kentucky. USA. 42718-2454","42718","770000","May-1999","Large Sortable","Large Sortable. Expanded from 570000 sq ft in 1999",42718,"US",42718,"Campbellsville","Kentucky","KY","Taylor",37.3466,-85.3508,42718,"Taylor County","location_ KY",21217,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","SDF2","4360 Robards Lane, Louisville, Kentucky, USA, 40218","40218","110000","Sep-2005","Specialty Fulfillment Center","Specialty FC: high Value watches and jewelry",40218,"US",40218,"Louisville","Kentucky","KY","Jefferson",38.189,-85.654,40218,"Jefferson County","location_ KY",21111,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","","9101 Minor Lane. Louisville. Kentucky, USA, 40219","40219","325000","Apr-2019","Specialty Fulfillment Center","Specialty FC: Apparel/footwear support Zappos.com. The Outlet: Powered by Zappos",40219,"US",40219,"Louisville","Kentucky","KY","Jefferson",38.1381,-85.6953,40219,"Jefferson County","location_ KY",21111,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","SDF4","376 Zappos.com Blvd, Shepherdsville, Kentucky, USA, 40165","40165","823000","Sep-2005","Specialty Fulfillment Center","Specialty FC: Apparel/footwear support Zappos.com",40165,"US",40165,"Shepherdsville","Kentucky","KY","Bullitt",38.0045,-85.6888,40165,"Bullitt County","location_ KY",21029,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","SDF6","271 Omega Pkwy, Shepherdsville, Kentucky. USA. 40165","40165","118000","Apr-2012","Specialty Fulfillment Center","Specialty FC: Apparel/footwear support Zappos.com",40165,"US",40165,"Shepherdsville","Kentucky","KY","Bullitt",38.0045,-85.6888,40165,"Bullitt County","location_ KY",21029,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","SDF9","100 W. Thomas P. Echols Lane, St. 3, Shepherdsville, Kentucky, USA. 40165-7594","40165","600000","Oct-2013","Returns Center","Returns Center Apparel/Footwear",40165,"US",40165,"Shepherdsville","Kentucky","KY","Bullitt",38.0045,-85.6888,40165,"Bullitt County","location_ KY",21029,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","IVSA","4620 Olympic Blvd, Erlanger. Kentucky, USA, 41018","41018","109200","Aug-2015","Specialty Small and Light Products","Specialty Small and Light Products",41018,"US",41018,"Erlanger","Kentucky","KY","Kenton",39.0082,-84.5977,41018,"Boone County","location_ KY",21015,"H1",FALSE,"amzn"
"US FC/DC Network","Kentucky","IVSA","4620 Olympic Blvd, Erlanger. Kentucky, USA, 41018","41018","109200","Aug-2015","Specialty Small and Light Products","Specialty Small and Light Products",41018,"US",41018,"Erlanger","Kentucky","KY","Kenton",39.0082,-84.5977,41018,"Kenton County","location_ KY",21117,"H1",TRUE,"amzn"
"US FC/DC Network","Kentucky","IVSB / HCN1","LogistiCenter 275 #2. 3521 Point Pleasant Road. Hebron, Kentucky, USA, 41048","41048","264000","Oct-2017","Specialty Small and Light Products, Heavy/Bulky Products","IVSB is Specialty Small and Light Products. HCN1 is a Heavy/Bulk delivery station",41048,"US",41048,"Hebron","Kentucky","KY","Boone",39.0755,-84.7007,41048,"Boone County","location_ KY",21015,"H1",FALSE,"amzn"
"US FC/DC Network","Maryland","BWI2","2010 Broening Highway, Baltimore, Maryland, USA, 21224-6027","21224","1017600","Mar-2015","Small Sortable","Small Sortable",21224,"US",21224,"Baltimore","Maryland","MD","Baltimore (city)",39.2876,-76.5568,21224,"Baltimore County","location_ MD",24005,"H1",FALSE,"amzn"
"US FC/DC Network","Maryland","BWI2","2010 Broening Highway, Baltimore, Maryland, USA, 21224-6027","21224","1017600","Mar-2015","Small Sortable","Small Sortable",21224,"US",21224,"Baltimore","Maryland","MD","Baltimore (city)",39.2876,-76.5568,21224,"Baltimore city","location_ MD",24510,"C7",TRUE,"amzn"
"US FC/DC Network","Maryland","MDT2","600 Principio Parkway West, Cecil, North East, Maryland, USA. 21901","21901","1148900","Sep-2017","Specialty Fulfillment Center","Specialty FC: Primarily Apparel/Footwear",21901,"US",21901,"North East","Maryland","MD","Cecil",39.6045,-75.9538,21901,"Cecil County","location_ MD",24015,"H1",FALSE,"amzn"
"US FC/DC Network","Maryland","DCA1","1700 Sparrows Point Blvd, Sparrow's Point, Dundalk, Maryland, USA, 21219","21219","855000","Sep-2018","Small Sortable","Small Sortable",21219,"US",21219,"Sparrows Point","Maryland","MD","Baltimore",39.2296,-76.4455,21219,"Baltimore County","location_ MD",24005,"H1",FALSE,"amzn"
"US FC/DC Network","Massachusetts","BOS7","1600 Osgood St., North Andover, Massachusetts. USA. 01845","02722","1015700","Oct-2016","Large Non-Sortable","Large Non-Sortable products longer than 16"" ",2722,"US",2722,"Fall River","Massachusetts","MA","Bristol",41.7015,-71.155,2722,"Bristol County","location_ MA",25005,"H1",FALSE,"amzn"
"US FC/DC Network","Michigan","DET1","39000 Amrhein Rd.. Livonia, Michigan, USA, 48150","48150","1009000","Sep-2017","Large Non-Sortable","Large Non-Sortable. Project Mercury.",48150,"US",48150,"Livonia","Michigan","MI","Wayne",42.3615,-83.3649,48150,"Wayne County","location_ MI",26163,"H1",FALSE,"amzn"
"US FC/DC Network","Michigan","DTW1","32801 Ecorse Road, Romulus, Michigan, USA, 48174","48174","855000","7/2018","Small Sortable","Small Sortable",48174,"US",48174,"Romulus","Michigan","MI","Wayne",42.2223,-83.3966,48174,"Wayne County","location_ MI",26163,"H1",FALSE,"amzn"
"US FC/DC Network","Michigan","DET2","50500 Mound Road, Shelby Township, Michigan, USA, 48317-1318","48317","1000000","2018","Large Non-Sortable","Large Non-Sortable",48317,"US",48317,"Utica","Michigan","MI","Macomb",42.6413,-83.0504,48317,"Macomb County","location_ MI",26099,"H1",FALSE,"amzn"
"US FC/DC Network","Michigan","DET2","50500 Mound Road, Shelby Township, Michigan, USA, 48317-1318","48317","1000000","2018","Large Non-Sortable","Large Non-Sortable",48317,"US",48317,"Utica","Michigan","MI","Macomb",42.6413,-83.0504,48317,"Oakland County","location_ MI",26125,"H1",TRUE,"amzn"
"US FC/DC Network","Michigan","GRR1","4500 68th St. SE, Caledonia (Gaines Township), Michigan, USA, 49316","49316","855000","2020","Small Sortable","Small Sortable",49316,"US",49316,"Caledonia","Michigan","MI","Kent",42.8187,-85.5244,49316,"Allegan County","location_ MI",26005,"H1",FALSE,"amzn"
"US FC/DC Network","Michigan","GRR1","4500 68th St. SE, Caledonia (Gaines Township), Michigan, USA, 49316","49316","855000","2020","Small Sortable","Small Sortable",49316,"US",49316,"Caledonia","Michigan","MI","Kent",42.8187,-85.5244,49316,"Barry County","location_ MI",26015,"H1",TRUE,"amzn"
"US FC/DC Network","Michigan","GRR1","4500 68th St. SE, Caledonia (Gaines Township), Michigan, USA, 49316","49316","855000","2020","Small Sortable","Small Sortable",49316,"US",49316,"Caledonia","Michigan","MI","Kent",42.8187,-85.5244,49316,"Kent County","location_ MI",26081,"H1",TRUE,"amzn"
"US FC/DC Network","Minnesota","MSP1","2601 4th Ave E. Shakopee, Minnesota, USA, 55379-1726","55379","820000","Aug-2015","Small Sortable","Small Sortable. 2,000 associates",55379,"US",55379,"Shakopee","Minnesota","MN","Scott",44.7793,-93.5197,55379,"Scott County","location_ MN",27139,"H1",FALSE,"amzn"
"US FC/DC Network","Missouri","STL8","4000 Premier Parkway, St. Peters, Missouri, USA, 63376","63376","855000","Jul-2019","Small Sortable","Small Sortable",63376,"US",63376,"Saint Peters","Missouri","MO","Saint Charles",38.7802,-90.6228,63376,"St. Charles County","location_ MO",29183,"H1",FALSE,"amzn"
"US FC/DC Network","Mississippi","MEM2","191 Norfolk Southern Way, Chickasaw Trails Industrial Park Byhalia, Mississippi, USA, 38611-2306","38611","554000","Oct-2019","Specialty Fulfillment Center","Specialty FC for Hazardous Goods",38611,"US",38611,"Byhalia","Mississippi","MS","Marshall",34.8854,-89.6763,38611,"DeSoto County","location_ MS",28033,"H1",FALSE,"amzn"
"US FC/DC Network","Mississippi","MEM2","191 Norfolk Southern Way, Chickasaw Trails Industrial Park Byhalia, Mississippi, USA, 38611-2306","38611","554000","Oct-2019","Specialty Fulfillment Center","Specialty FC for Hazardous Goods",38611,"US",38611,"Byhalia","Mississippi","MS","Marshall",34.8854,-89.6763,38611,"Marshall County","location_ MS",28093,"H1",TRUE,"amzn"
